,OXA-RS,CIP-RS,LEV-RS,MXF-RS,GEN-RS,TET-RS,ERY-RS,SMZ-RS,CLI-RS,FOS-RS,VAN-RS,LNZ-RS,TEC-RS,DAP-RS,RIF-RS
group_2069,0.9387722433913108,0.8586007491963665,0.44152986433958596,0.6479989230457817,0.08112863943257585,0.9999625358383275,0.9502075178729718,0.8859508199927495,0.04230704896343313,0.9994045182350808,1.0,1.0,0.9976145479710484,1.0,0.9991269861139943
group_2050,0.976748041349715,3.784053024353675e-05,1.6320562265415863e-05,0.00015052823324835185,0.07965631221414682,0.9954606266342455,0.517146521726803,0.284050950418289,0.7458658452783018,0.4909427767737211,1.0,1.0,0.005421330278756337,1.0,0.9238427540619765
group_2036,0.976748041349715,3.784053024353675e-05,1.6320562265415863e-05,0.00015052823324835185,0.07965631221414682,0.9954606266342455,0.517146521726803,0.284050950418289,0.7458658452783018,0.4909427767737211,1.0,1.0,0.005421330278756337,1.0,0.9238427540619765
group_1936,0.976748041349715,0.6569327989051252,0.4185650397592803,0.2722732819723855,0.9999474332875271,0.3955184511244906,0.8483069374544119,0.9999998655396894,0.9903564121584175,0.995613816002067,1.0,1.0,0.9994425821238396,1.0,0.9238427540619765
group_1926,0.9999846851673088,0.9999550711117272,0.979383881417955,0.9981397889027611,0.08698180597393483,0.997866343730023,0.8834526584479503,0.9639860544587724,0.999245616986639,0.9191023049455861,1.0,1.0,0.9523906732127434,1.0,0.9238427540619765
group_1856,0.7060700117961365,0.9656410054584594,0.9772742679463717,0.2521949539609734,0.9999617654173268,0.9717844983142059,0.972532489655471,0.721289316896971,0.9855916311218252,0.16399421192680264,1.0,1.0,0.9862942437132997,1.0,0.9991269861139943
group_1637,0.9999846851673088,0.8190493048140062,0.41355931200083085,0.9837010923727586,0.9822762648118536,0.09400286489769834,0.887193356353573,0.9639860544587724,0.9825150654873658,0.859941545209031,1.0,1.0,0.9523906732127434,1.0,0.050468570514105256
group_1591,0.7060700117961365,0.9715190912620004,0.7691716384479778,0.8169364375419501,0.9999617654173268,0.997866343730023,0.8027209856763051,0.9999998655396894,0.999245616986639,0.859941545209031,1.0,1.0,0.9994425821238396,1.0,0.6571486371542663
group_1368,0.9999846851673088,0.9996459516711428,0.9999994343761582,0.8115236829253042,0.9822762648118536,0.997866343730023,0.3821740036582051,0.721289316896971,0.8079509627129408,0.5923819229568454,1.0,1.0,0.9523906732127434,1.0,0.9991269861139943
group_1304,0.976748041349715,5.949996300559048e-06,9.283359823273077e-05,2.846705741554753e-05,0.9999617654173268,0.9998952982894129,0.2628072126902093,0.024267320015714064,0.8986783547601156,0.03142222405834302,1.0,1.0,1.107489881345108e-06,1.0,0.9238427540619765
group_1006,0.9387722433913108,0.2058696161390401,0.12709905334721747,0.15734960456730168,0.92744948287409,0.3955184511244906,0.9194300068122869,0.973820218423347,0.8252552537983425,0.859941545209031,1.0,1.0,0.9976145479710484,1.0,0.9991269861139943
group_823,0.9387722433913108,0.2058696161390401,0.12709905334721747,0.15734960456730168,0.92744948287409,0.3955184511244906,0.9194300068122869,0.973820218423347,0.8252552537983425,0.859941545209031,1.0,1.0,0.9976145479710484,1.0,0.9991269861139943
group_775,0.976748041349715,0.012699382465986139,0.006854073336889006,0.029658682692421175,0.08698180597393483,0.09400286489769834,0.31977255415071704,0.024267320015714064,0.8252552537983425,0.4909427767737211,1.0,1.0,0.8650463131359748,1.0,0.050468570514105256
group_681,0.9999846851673088,0.9374395290824631,0.7682693839841849,0.48278736582986304,0.004535396277981045,0.9717844983142059,0.9930192834727657,0.9639860544587724,0.8252552537983425,0.9191023049455861,1.0,1.0,0.7352819964510855,1.0,0.9238427540619765
group_547,0.9999846851673088,0.8190493048140062,0.41355931200083085,0.9837010923727586,0.9822762648118536,0.09400286489769834,0.887193356353573,0.9639860544587724,0.9825150654873658,0.859941545209031,1.0,1.0,0.9523906732127434,1.0,0.050468570514105256
group_43,0.9999846851673088,0.8190493048140062,0.41355931200083085,0.9837010923727586,0.9822762648118536,0.09400286489769834,0.887193356353573,0.9639860544587724,0.9825150654873658,0.859941545209031,1.0,1.0,0.9523906732127434,1.0,0.050468570514105256
group_3886,0.9999338422734604,6.630850863546242e-05,0.0007307430728658724,0.004372881420914708,0.09758183448906854,0.9917857754147329,0.0340991405976708,0.0010129671706497637,0.9898018263763877,0.6084326198910204,1.0,1.0,0.9819642785710209,1.0,0.92954217650074
group_3582,0.1650990234781613,1.0975997384854532e-06,2.7448373718188515e-05,0.00023428299291819386,0.011264846561870646,0.9997521120838283,0.0340991405976708,0.0010129671706497637,0.9871776665587602,0.6084326198910204,1.0,1.0,0.9993643748273943,1.0,0.92954217650074
mecI,0.7191728980140539,0.29790443673801337,0.33985468265078145,0.14531555856886802,0.05820521608414782,0.6867832024399683,0.9860747342878593,0.9998599176067586,0.7162092412395533,0.8323967401094985,1.0,1.0,0.9993643748273943,1.0,0.18939313283587061
group_3069,0.1650990234781613,1.0975997384854532e-06,2.7448373718188515e-05,0.00023428299291819386,0.011264846561870646,0.9997521120838283,0.0340991405976708,0.0010129671706497637,0.9871776665587602,0.6084326198910204,1.0,1.0,0.9993643748273943,1.0,0.92954217650074
group_2978,0.1650990234781613,1.0975997384854532e-06,2.7448373718188515e-05,0.00023428299291819386,0.011264846561870646,0.9997521120838283,0.0340991405976708,0.0010129671706497637,0.9871776665587602,0.6084326198910204,1.0,1.0,0.9993643748273943,1.0,0.92954217650074
group_2921,0.7191728980140539,0.9425925696398253,0.9755733550272563,0.9717607397636407,0.14368388056161707,1.1088825582075049e-08,0.16354575722482576,0.5890090020098904,0.8547745723545384,0.6084326198910204,1.0,1.0,0.9819642785710209,1.0,0.92954217650074
group_2804,0.1650990234781613,1.0975997384854532e-06,2.7448373718188515e-05,0.00023428299291819386,0.011264846561870646,0.9997521120838283,0.0340991405976708,0.0010129671706497637,0.9871776665587602,0.6084326198910204,1.0,1.0,0.9993643748273943,1.0,0.92954217650074
group_2652,0.9809370162570797,0.8878806073599256,0.9650926666043181,0.29726421877128545,0.9718086478167051,0.9351505173731749,0.9440096845054964,0.7871953853729337,0.9887046787173385,0.9997292386535522,1.0,1.0,0.9592250298918835,1.0,0.9993635246773808
group_2472,0.9999338422734604,0.7416887836117194,0.08258000622278104,0.013446908730413432,5.442595359635746e-09,0.9799445043745361,0.9949754603576126,0.09632329261938631,0.46015474014865887,0.023948511786179183,1.0,1.0,0.7509495378730103,1.0,0.0013564850359409839
group_2380,0.9999338422734604,0.870175591749269,0.9712847084926839,0.9283091357130544,0.21767067171911045,0.9988711478524367,0.9150075859591972,0.9998599176067586,0.9794635054468293,0.9997292386535522,1.0,1.0,7.067299833505145e-06,1.0,0.9997752816749197
group_2190,0.9999338422734604,0.8349780381697167,0.687987918990318,0.19352931832533993,0.6255437734361096,0.9799445043745361,0.9949754603576126,0.09778108855089122,0.9352325954069013,0.9929516105098283,1.0,1.0,0.022939939021487925,1.0,0.92954217650074
group_2158,0.9809370162570797,0.3943231944112283,0.8334425486617846,0.4035607118334794,0.943210640077937,0.9988711478524367,0.9949754603576126,0.09778108855089122,0.9352325954069013,0.9997292386535522,1.0,1.0,0.022939939021487925,1.0,0.92954217650074
group_2157,0.9809370162570797,0.1506873718169851,0.504256177314161,0.19352931832533993,0.9901144662087021,0.8889342001099452,0.9949754603576126,0.20802749642695775,0.5533573868711117,0.6084326198910204,1.0,1.0,0.9592250298918835,1.0,0.92954217650074
essD_1~~~essD,0.9239754129616026,0.4018194201818829,0.4789976424734077,0.7905010081919492,0.0676371264946295,0.9997521120838283,0.6194618992795673,0.989131099437338,0.9596729396721982,0.8323967401094985,1.0,1.0,0.032002448979815974,1.0,0.04507646215353646
group_1971,0.9999338422734604,0.9999810860090469,0.9965646613658793,0.8368940994941472,0.9901144662087021,0.9799445043745361,0.3127563630321341,0.37829919049174165,0.9352325954069013,0.6084326198910204,1.0,1.0,0.7509495378730103,1.0,0.9993635246773808
group_1970,0.9999338422734604,0.9999810860090469,0.9965646613658793,0.8368940994941472,0.9901144662087021,0.9799445043745361,0.3127563630321341,0.37829919049174165,0.9352325954069013,0.6084326198910204,1.0,1.0,0.7509495378730103,1.0,0.9993635246773808
lexA_2~~~lexA_1,0.9999338422734604,0.9052211623533907,0.732741180733236,0.9283091357130544,0.9901144662087021,0.9999814361156135,0.9423173631322792,0.989131099437338,0.3131373823171909,0.9929516105098283,1.0,1.0,0.9993643748273943,1.0,0.9993635246773808
group_1378,0.9999338422734604,0.9838393122254008,0.9771128012244977,0.850959754962363,0.048289682361514194,0.9351505173731749,0.8959463481922035,0.927549560733508,0.8979437341855012,0.002371081812149168,1.0,1.0,0.7509495378730103,1.0,0.18939313283587061
group_1182,0.9239754129616026,0.585763940329223,0.4789976424734077,0.8949623993601513,0.06487197242801566,0.07675791272789148,0.9949754603576126,0.9998599176067586,0.9937566301998108,0.9929516105098283,1.0,1.0,0.9993643748273943,1.0,0.07727121228345486
group_266,0.9809370162570797,0.9384139865913586,0.918548708749486,0.9833467611902434,0.8219389094656958,0.9799445043745361,0.9097407483006966,0.9293214425661586,0.7162092412395533,0.9293972076558767,1.0,1.0,0.9993643748273943,1.0,0.9997752816749197
group_3964,0.9846509234495883,0.00010693391647521878,0.00025081298155477333,0.00035304159369332796,0.051349881548768184,0.007099675516396828,0.39190497536866786,0.6952380162055847,0.834265833454923,0.017861168872092003,1.0,1.0,0.017456783768516476,1.0,0.03986893411770029
group_3455,0.9846509234495883,0.00010693391647521878,0.00025081298155477333,0.00035304159369332796,0.051349881548768184,0.007099675516396828,0.39190497536866786,0.6952380162055847,0.834265833454923,0.017861168872092003,1.0,1.0,0.017456783768516476,1.0,0.03986893411770029
group_3380,0.9998025577276549,0.3016259318957083,0.20186970752339314,0.688692774193497,0.9997961611241557,0.9999867984484846,0.8837060500824357,0.9699291656512519,0.834265833454923,0.8013313540218463,1.0,1.0,0.026672216387072328,1.0,0.9350097444335439
group_3237,0.9846509234495883,0.17574951079547593,0.5929693989513851,0.30238384489863274,0.9625741264203208,0.9098283856629581,0.9962464104759997,0.12649667122139882,0.5878388684964211,0.6245861477104484,1.0,1.0,0.9654350611492856,1.0,0.9350097444335439
asp3_2,0.9846509234495883,0.00010693391647521878,0.00025081298155477333,0.00035304159369332796,0.051349881548768184,0.007099675516396828,0.39190497536866786,0.6952380162055847,0.834265833454923,0.017861168872092003,1.0,1.0,0.017456783768516476,1.0,0.03986893411770029
group_2893,0.9846509234495883,0.7367237309690808,0.5929693989513851,0.30238384489863274,0.6795941103943319,0.9863110263950744,0.9962464104759997,0.12649667122139882,0.9487924430928805,0.9999022997811935,1.0,1.0,0.019351454633345276,1.0,0.9350097444335439
group_2216,0.9846509234495883,0.9982857714956637,0.4379943697494654,0.6483790993054237,0.9995889389327405,0.7163153429311511,0.9719141396248386,0.9999999400730942,0.9942067244994024,0.4030005292856637,1.0,1.0,0.00813209666138939,1.0,0.9996599206321878
group_1992,0.7322225496090753,0.9595885706406733,0.9285133262354139,0.971858638785451,0.8623798724717735,0.9098283856629581,0.7070110118689343,0.9699291656512519,0.9996691328515727,0.6245861477104484,1.0,1.0,0.8365961062873988,1.0,0.9996599206321878
group_1528,0.7322225496090753,0.910849832464708,0.9873357550948483,0.992994946192795,0.9502023533881777,0.9994538488314161,0.9477529795936472,0.28163884582898574,2.012433961986493e-05,0.11381785977021136,1.0,1.0,0.025786191859353873,1.0,0.0008797180985018987
group_1516,0.9846509234495883,0.8175331919942292,0.11535116339502854,0.03201090443623282,1.1794391286317486e-09,0.9863110263950744,0.9999613172415057,0.14103397337235776,0.39437753645733054,0.017861168872092003,1.0,1.0,0.7663835560226603,1.0,0.0008797180985018987
group_1200,0.9846509234495883,0.7367237309690808,0.5929693989513851,0.30238384489863274,0.6795941103943319,0.9863110263950744,0.9962464104759997,0.12649667122139882,0.9487924430928805,0.9999022997811935,1.0,1.0,0.019351454633345276,1.0,0.9350097444335439
group_840,0.7322225496090753,0.910849832464708,0.9873357550948483,0.992994946192795,0.9502023533881777,0.9994538488314161,0.9477529795936472,0.28163884582898574,2.012433961986493e-05,0.11381785977021136,1.0,1.0,0.025786191859353873,1.0,0.0008797180985018987
group_667,0.9998025577276549,0.7367237309690808,0.8269845610272982,0.5550619965187109,0.6390671786093334,0.9863110263950744,0.9813611866076294,0.12649667122139882,0.9959054583729015,0.9999022997811935,1.0,1.0,0.9762905841413341,1.0,0.5782056062691365
group_503,0.9846509234495883,0.00010693391647521878,0.00025081298155477333,0.00035304159369332796,0.051349881548768184,0.007099675516396828,0.39190497536866786,0.6952380162055847,0.834265833454923,0.017861168872092003,1.0,1.0,0.017456783768516476,1.0,0.03986893411770029
group_423,0.7322225496090753,0.02783189064309599,0.013862320434447236,0.059160995990154557,0.9950217412049392,0.999417526680032,0.768866978598696,0.06009695064892851,0.9942067244994024,0.8013313540218463,1.0,1.0,2.6419571240122866e-07,1.0,0.9350097444335439
group_281,0.9998025577276549,1.745982382351134e-05,4.590731170160927e-05,6.89684510704234e-05,0.9922173273441103,0.03092021780479495,0.9601839875147954,0.6952380162055847,0.633442501693569,0.0015718096995299045,1.0,1.0,0.025786191859353873,1.0,0.9350097444335439
group_205,0.9846509234495883,0.00010693391647521878,0.00025081298155477333,0.00035304159369332796,0.051349881548768184,0.007099675516396828,0.39190497536866786,0.6952380162055847,0.834265833454923,0.017861168872092003,1.0,1.0,0.017456783768516476,1.0,0.03986893411770029
group_168,0.9846509234495883,0.00010693391647521878,0.00025081298155477333,0.00035304159369332796,0.051349881548768184,0.007099675516396828,0.39190497536866786,0.6952380162055847,0.834265833454923,0.017861168872092003,1.0,1.0,0.017456783768516476,1.0,0.03986893411770029
secA2_3,0.9846509234495883,0.00010693391647521878,0.00025081298155477333,0.00035304159369332796,0.051349881548768184,0.007099675516396828,0.39190497536866786,0.6952380162055847,0.834265833454923,0.017861168872092003,1.0,1.0,0.017456783768516476,1.0,0.03986893411770029
asp2_3~~~asp2_2,0.9846509234495883,0.00010693391647521878,0.00025081298155477333,0.00035304159369332796,0.051349881548768184,0.007099675516396828,0.39190497536866786,0.6952380162055847,0.834265833454923,0.017861168872092003,1.0,1.0,0.017456783768516476,1.0,0.03986893411770029
group_18,0.7322225496090753,0.9691697792653803,0.8515579187519375,0.9401825549873166,0.07136756792625976,0.9098283856629581,0.184977510793677,0.9613190400357703,0.34052923090826015,0.9999022997811935,1.0,1.0,0.7151062521185678,1.0,0.03986893411770029
group_3429,0.9878983435143796,0.00029654711735963864,8.542838659524114e-05,9.776271709701417e-06,0.5486911112689137,0.246042841020704,0.9999950053963396,0.991619199271569,0.015033229130018819,0.35909266730667594,1.0,1.0,0.9689138704077469,1.0,0.1343175271893559
group_3074,0.9995249680125121,0.0038094607259278796,0.00033421903425132765,0.00924389994863237,0.9835271422873082,0.9999837305146714,0.950232172771714,0.0913424761720557,0.790776926876179,0.35909266730667594,1.0,1.0,0.021759224999018542,1.0,0.9402435488725386
group_2701,0.7452038105527341,0.9359465757158483,0.7678079422431195,0.9029600563724995,0.060061725963604484,0.9283922743720457,0.2085612596312465,0.9039120720225275,0.3690132275020432,0.9999765238855662,1.0,1.0,0.6756257052843455,1.0,0.03488336376544711
group_2589,0.9878983435143796,0.3741992748896484,0.6039533723017969,0.5432789694400593,0.04541166614343141,0.9986913710435302,0.3091723708051075,0.991619199271569,0.790776926876179,0.7666466265528911,1.0,1.0,0.9689138704077469,1.0,0.9996864372943957
group_2428,0.8862759185147875,0.9590153422790328,0.9267933129998416,0.9094090192520018,0.16087004026052804,0.75255748393507,0.893858063283607,0.9995269136942463,0.8020807118177147,0.013007222543970335,1.0,1.0,0.9689138704077469,1.0,0.9994826583496178
group_2349,0.7452038105527341,0.3083184309890462,0.28039649802777267,0.1799314207136323,0.7669655119397103,0.17282070280910913,0.9945310432003176,0.00800739762177852,0.035276676291052696,0.6408229884945651,1.0,1.0,0.9710292937880913,1.0,0.03488336376544711
group_2298,0.9878983435143796,0.5100778561931978,0.07007404947301846,0.0035813283952705606,3.861007676981711e-05,0.9910927553284872,0.7996934337375001,0.20090383779227156,0.9930168275073405,0.9839169154399122,1.0,1.0,0.9710292937880913,1.0,0.9402435488725386
group_2267,0.9878983435143796,0.9855444054000948,0.9646757619453897,0.6977493818490814,0.999944271949225,0.9910927553284872,0.893858063283607,0.5249852073997973,0.9747780650750507,0.7666466265528911,1.0,1.0,0.9991075253081455,1.0,0.5355635777242342
group_2129,0.7452038105527341,0.22801113172901463,0.9955013085076537,0.8659336645894722,0.999944271949225,0.9986913710435302,0.4312141312469354,0.0913424761720557,0.9930168275073405,4.3738431868478906e-05,1.0,1.0,0.021759224999018542,1.0,0.5355635777242342
