,OXA-RS,CIP-RS,LEV-RS,MXF-RS,GEN-RS,TET-RS,ERY-RS,SMZ-RS,CLI-RS,FOS-RS,VAN-RS,LNZ-RS,TEC-RS,DAP-RS,RIF-RS
group_751,0.094616636,7.09E-10,3.56E-07,7.00E-07,3.51E-12,0.552742564,0.605536692,0.002884008,0.999912034,0.415360989,1,1,1.21E-15,1,0.481746136
group_755,0.14989408,7.55E-08,3.22E-10,2.60E-12,0.017796081,0.998589189,0.034700714,0.002636978,0.987695574,0.991543699,1,1,0.357818884,1,6.75E-08
group_757,0.011769416,0.028523783,8.34E-06,3.19E-09,1.42E-21,6.86E-06,0.732687577,0.011665746,0.202947716,0.704530525,1,1,0.023107586,1,5.00E-17
group_760,0.01331491,0.014554731,6.29E-07,7.70E-05,0.434957738,0.995936128,0.344198666,0.006098233,0.999397123,0.820640937,1,1,0.200927771,1,0.999998001
group_763,0.002962619,0.537467396,0.333018733,0.643982613,0.938272198,0.99860641,0.997476544,0.586099752,0.708038732,0.73956198,1,1,0.991751808,1,1.50E-10
group_764,0.995517692,1.15E-06,1.07E-07,1.40E-07,5.23E-08,0.997242817,0.773936178,0.054753444,0.057460132,0.689844718,1,1,0.962850722,1,8.31E-11
group_765,0.999999999,0.044914543,0.04625642,0.0255997,0.964900273,0.998661241,0.858138985,0.796024108,0.997858154,0.810138983,1,1,0.99708454,1,0.999999631
group_766,0.609156079,0.329157391,9.31E-05,0.066582689,0.984391994,0.986062537,0.989250561,0.894442219,0.999986246,0.4956207,1,1,1.48E-08,1,0.999999996
group_767,0.028381382,0.086356266,8.83E-07,0.027940982,0.000132922,0.984469374,0.901396642,0.073869777,0.980134352,0.979290727,1,1,0.011889088,1,4.34E-05
group_769,0.009127405,0.000882555,7.16E-07,1.71E-05,0.000122278,0.928806681,0.648899886,0.049636151,0.999758937,0.673771285,1,1,0.00562124,1,0.782065079
group_77,0.207971132,0.02461765,3.33E-06,0.0034913,0.484114532,0.879039045,0.967333909,0.068002321,0.999990545,0.53156918,1,1,0.87418777,1,1.33E-48
group_770,0.590227348,0.920723516,0.200098384,0.499624886,3.33E-05,0.762229599,0.990218651,0.562379006,0.948582038,0.357104251,1,1,0.026272814,1,5.11E-31
group_771,0.000254252,0.00167254,6.65E-09,1.98E-06,0.007987864,0.993342853,0.551832235,0.035518981,0.993318529,0.782607691,1,1,0.98635614,1,6.15E-27
group_773,0.059985624,8.49E-06,4.40E-07,3.52E-07,2.39E-05,0.000548323,0.92278576,4.62E-05,0.998022447,0.013237024,1,1,0.007501293,1,0.999591454
group_774,0.207281238,0.09534955,0.074148751,0.01630348,0.198131008,0.967666743,0.860080904,0.968520108,0.994604181,0.004429954,1,1,0.718540626,1,0.573754054
group_776,0.90552762,0.039352737,1.24E-07,3.19E-05,5.85E-08,0.538689793,0.290894715,0.026370555,0.999875161,0.486750608,1,1,0.226658378,1,5.97E-05
group_777,0.403759655,0.041238105,1.59E-10,0.000106205,0.806801236,0.999999112,0.382935236,0.192748356,1,0.999878967,1,1,0.999962054,1,0.181970923
group_78,0.998160586,0.867018288,4.74E-06,0.001595577,2.42E-39,0.90296349,0.999953104,0.247149234,0.999999991,0.947442845,1,1,8.14E-12,1,0.970424286
group_780,0.361275158,4.89E-05,4.30E-10,9.49E-06,0.990525045,0.9999533,0.404459605,0.002939418,0.991167729,0.987916572,1,1,0.795898371,1,4.63E-06
group_783,0.045488504,0.025654261,0.001925897,1.05E-05,0.964697931,0.586489274,0.999928759,0.928569388,0.434781115,0.00560575,1,1,0.000659463,1,0.000300781
group_784,0.968448695,0.321894449,0.001011513,0.000132729,0.00889213,0.999904394,0.965476123,0.398358338,0.985876604,0.464877532,1,1,0.06226469,1,3.25E-06
group_785,0.914161453,0.581570193,0.003266556,2.18E-05,1.94E-05,0.968938354,0.822550932,0.003155258,0.999928631,0.686212057,1,1,0.665890834,1,0.003757274
group_788,0.983136202,0.333465716,0.011944867,0.00032787,0.145635855,0.951287288,0.878568883,0.289172119,0.26126494,0.783392895,1,1,0.002490984,1,0.000915858
group_789,0.030989306,0.170322649,0.005470451,9.83E-06,0.59606193,0.999300064,0.733550388,0.037364581,0.999211906,9.76E-06,1,1,0.959896202,1,9.52E-21
group_791,0.998797146,0.300927011,5.63E-10,0.084862443,0.999997757,0.999997553,0.670054585,0.180891685,1,0.826544713,1,1,0.478762841,1,4.50E-05
group_792,0.985604577,0.315871173,0.000637961,2.33E-06,0.829955187,0.999947363,0.511932561,0.453535225,1,0.237528221,1,1,0.478889189,1,1
group_793,0.057044911,0.000307781,0.00016733,0.007714809,0.254095652,0.529627736,0.710636712,0.39822943,0.998142169,0.635449026,1,1,0.465712221,1,0.608713975
group_796,0.579496886,0.007340392,5.78E-07,4.58E-07,0.296804834,0.989497191,0.940756132,0.008227583,0.999999004,0.025216209,1,1,0.038691754,1,7.55E-15
group_797,0.999910753,0.994132456,0.067609962,0.162007222,0.99544371,0.999999995,0.831067467,0.653205326,0.999972,0.71758201,1,1,0.999999911,1,0.008122075
group_803,0.031897465,0.003438329,0.000118157,5.59E-06,0.125992635,0.997648219,0.398945483,0.000694371,0.999319141,0.530604024,1,1,0.696330298,1,5.47E-09
group_804,0.368257454,0.05032332,4.39E-06,8.29E-09,0.029829896,0.623205657,0.839744456,0.009257582,0.999999998,0.473702955,1,1,0.759155582,1,0.258406564
group_805,0.468274717,0.009416753,1.36E-06,3.59E-06,0.78531492,0.999837813,0.77786842,0.021461161,0.999999622,0.684240385,1,1,0.754275571,1,2.37E-05
group_806,0.217158313,0.406687003,1.07E-06,0.000311107,6.05E-18,0.999985223,0.933216897,0.687541026,0.771863344,0.790948655,1,1,0.403792321,1,5.04E-47
group_807,0.809202442,0.442674398,4.76E-05,0.009686031,2.42E-08,0.045677699,0.935627306,0.062888628,0.999952026,0.892555107,1,1,0.106428569,1,0.308400218
group_808,0.839568321,0.057719801,6.26E-07,0.00299966,8.60E-14,0.999999883,0.999349517,0.031083492,0.999999952,0.92145556,1,1,0.893236109,1,3.67E-11
group_809,0.292687407,0.00621212,0.000390799,0.008520682,0.734839167,0.97179053,0.972659459,0.113988925,0.992652602,0.082488818,1,1,0.002657847,1,0.680214945
group_811,0.992994637,0.786323174,0.009690864,0.00077576,0.930298451,0.999999979,0.973524908,0.022665207,0.999976623,0.434826175,1,1,0.426448792,1,2.13E-05
group_813,0.463654583,5.03E-11,3.77E-10,1.07E-10,0.000397054,0.998292626,0.361585044,0.048668497,0.998193387,0.813737733,1,1,0.985517851,1,0.99909861
group_815,0.406879422,0.012310086,4.00E-08,0.020369044,0.991956065,0.997459556,0.999667808,0.001566994,0.999952486,0.70914744,1,1,0.019693052,1,0.974952147
group_822,0.793222939,0.010602083,2.48E-05,0.000321497,0.539606563,0.992971005,0.027972418,0.490576235,0.999951464,0.780017719,1,1,0.859453488,1,0.022692827
group_829,0.074294662,0.001986229,1.76E-06,6.30E-07,6.92E-05,0.971601328,0.999768442,3.77E-08,0.976148298,0.998841363,1,1,0.941407791,1,0.299816728
group_831,0.037518495,8.25E-06,8.21E-06,4.44E-05,0.716797641,0.995632617,0.758521842,0.504055263,0.995014747,0.897554907,1,1,0.389498641,1,0.997846848
group_834,0.452265098,0.726647046,0.001023731,0.002638312,0.002775309,0.11917167,0.949197393,0.351155716,0.999995302,0.0222362,1,1,0.644064775,1,0.989307697
group_835,0.998180381,0.793021583,0.035978506,0.000288058,0.104781828,0.999659507,0.813041408,0.496992005,0.995252021,0.352705839,1,1,0.354640817,1,7.06E-16
group_837,0.855922834,0.168046899,0.007837848,0.573658151,0.993656988,0.830554643,0.559648649,0.944736445,0.999999667,0.750615382,1,1,0.995434739,1,0.007596831
group_855,0.039701536,0.044701045,2.47E-08,6.64E-05,0.080326864,0.962427342,0.876722868,0.251373693,0.999999831,0.344763795,1,1,0.891591767,1,0.793588392
group_857,0.999929942,0.520379306,0.005323453,0.001414934,0.788282497,0.999995738,0.992881965,0.002204261,0.999984981,0.839671677,1,1,0.999999762,1,0.194360764
group_859,0.98167896,0.000106765,3.57E-05,1.42E-05,1.00E-06,0.018083376,0.690153924,2.00E-05,0.999999343,0.963040571,1,1,0.153366645,1,0.980489621
group_860,0.919761434,0.264390536,0.000234268,2.46E-06,2.46E-13,0.998723692,0.977356634,0.732446118,0.999998751,0.503984532,1,1,0.764072663,1,1.09E-52
group_861,0.247072527,2.83E-06,1.25E-09,1.76E-13,0.007843971,0.999993637,0.727719668,3.17E-06,0.959298728,0.010893039,1,1,0.94591399,1,4.09E-13
group_862,0.195754146,0.596394953,0.000185457,0.001010897,0.999690228,0.999999622,0.8393419,0.410618464,1,0.998958611,1,1,0.997412465,1,0.999997155
group_864,0.006807491,0.071127399,8.82E-08,0.003825111,2.15E-17,0.004813112,0.927079049,0.245833765,1,0.097001394,1,1,0.074089748,1,7.22E-08
group_866,0.193156613,6.64E-52,8.72E-05,0.002871376,0.169790451,0.99999999,0.996768296,0.000770633,0.999569159,0.999805413,1,1,0.98982812,1,2.19E-05
group_867,0.858904398,0.037532535,4.85E-11,7.71E-06,0.00291945,0.917753755,0.529112649,0.649402216,0.999993328,0.996881345,1,1,0.124906304,1,1.08E-54
group_871,0.609870842,0.396113403,2.58E-05,0.00307221,0.043413771,0.989327517,0.999614598,0.067216802,0.753325929,0.866298191,1,1,0.910892219,1,7.66E-13
group_872,0.380461446,0.724380308,0.032976153,0.000201358,0.220510303,0.999961691,0.999995441,0.04935987,0.954585183,0.024672343,1,1,0.812608829,1,6.73E-24
group_873,0.002144367,0.963508111,0.04933709,0.55182713,0.972920637,8.89E-05,0.99990445,0.967191465,0.999999997,0.507791741,1,1,0.836056648,1,0.999999561
group_878,0.576165356,0.173381442,0.014633684,0.000260823,0.047917162,0.834197882,0.978293334,0.059787611,0.129406781,0.892259189,1,1,0.057972429,1,3.73E-27
group_886,0.915514638,0.823977263,0.003902422,0.00120054,0.394646807,0.987177285,0.974359438,0.350074145,0.999974377,0.81395098,1,1,0.999771865,1,5.41E-24
group_89,0.099674366,0.880939585,0.006088211,0.671541074,0.993760708,0.999901448,0.767597974,0.164926711,0.984662551,0.595680101,1,1,0.969416845,1,0.244126242
group_896,0.000378732,0.000406037,6.08E-05,0.000324512,5.02E-57,0.996536168,0.866858784,0.851665079,0.999144547,0.910956666,1,1,0.999992862,1,0.984029001
group_897,0.983038469,0.97432845,0.010495288,0.073889951,0.621434293,0.999913967,0.992187239,0.601128127,0.999999935,0.877226801,1,1,5.46E-08,1,0.011923254
group_898,0.999998933,0.249402298,0.000188048,1.95E-07,1.47E-16,0.000263625,0.934806582,0.100225595,0.731967235,0.981192856,1,1,0.724857146,1,8.44E-10
group_90,0.977482524,0.003176006,1.52E-06,1.29E-07,0.195807161,0.999989038,0.934523927,0.101091661,0.999945499,0.982863503,1,1,0.075627655,1,4.52E-13
group_902,0.385847447,0.491470095,0.075316,0.017847318,0.934000297,0.92477442,0.796858166,0.154458251,0.901466887,0.956557214,1,1,0.929764342,1,0.999796953
group_903,0.043886798,0.806211377,0.060281567,0.000216404,0.041905812,0.994606126,0.646336308,0.918479749,0.999999982,0.916873902,1,1,1,1,0.01851592
group_904,0.690743155,0.000329256,3.17E-09,7.20E-05,0.051636708,0.632638264,0.752058002,0.020586956,0.998842924,0.991759537,1,1,0.004523709,1,0.99998737
group_906,0.998176082,0.70078414,0.003027413,0.036440287,0.201330107,0.728107715,0.989277516,0.534351991,0.999134452,0.937097804,1,1,0.999976777,1,0.000863741
group_907,0.32150684,0.618534689,0.152239909,0.31229005,0.999995834,0.999999999,0.985243146,0.119849696,0.999948298,0.946958994,1,1,0.999899181,1,0.289590851
group_908,0.870430589,0.013047826,0.161946136,0.481096527,0.044261523,0.226754165,0.872391382,0.865136454,0.999999801,0.940375082,1,1,0.61656898,1,0.657832407
group_91,0.00664589,0.494654536,0.032622145,0.002352375,0.98917226,0.997540601,0.553507447,0.27313227,0.999999585,0.67424604,1,1,0.221334374,1,4.96E-19
group_910,0.050195432,0.000820076,0.001257583,0.064299091,0.766388384,0.343885137,0.936598713,0.232977856,0.495175969,0.613637212,1,1,0.98035504,1,0.001155221
group_911,1.29E-06,0.516633957,0.175025281,0.970588076,0.998460996,0.029072917,0.939974474,0.998684742,1,0.999820906,1,1,0.948020666,1,2.43E-38
group_913,0.965864243,0.999999116,0.22891248,0.005735049,0.783822023,0.999619647,0.992335443,0.474328978,1,0.95037639,1,1,0.15535047,1,1.50E-08
group_915,0.015148514,0.02848838,0.013407295,0.101648856,0.000177276,0.005080438,0.959827834,0.645199127,1,0.996903081,1,1,0.664030793,1,5.40E-50
group_917,0.999851725,0.385510619,0.001191846,0.227745226,0.517697088,0.99987062,0.976977634,0.325749518,0.999954836,0.461347901,1,1,0.999999758,1,5.53E-06
group_920,0.034305866,0.005194762,0.003560104,3.16E-07,0.335654759,0.999968198,0.794745556,0.717366369,0.994632699,0.999293651,1,1,0.991026234,1,0.230674307
group_921,0.979347936,0.999900919,0.569273446,0.929011682,1.50E-40,0.99999997,0.67864429,0.997501004,1,0.935508192,1,1,0.999999998,1,1.51E-07
group_922,0.316492614,0.057168674,0.013810931,0.008026489,0.638754479,3.62E-09,0.974729619,0.539522562,0.986547207,0.304002746,1,1,0.853894831,1,1.08E-13
group_925,0.44052,1.76E-06,1.24E-08,8.61E-09,0.020104742,0.057799743,0.198615503,0.000457465,0.554541018,0.002252716,1,1,0.85156027,1,4.15E-05
group_927,0.047844216,0.580859591,0.111891576,0.28676879,0.733855017,0.812110509,0.941173423,0.275459929,0.997142788,0.220384708,1,1,0.823293037,1,0.000188942
group_928,0.996850011,0.065668183,8.28E-05,0.012759677,0.915762095,0.999999458,0.815306792,0.391745921,0.999228599,0.09230932,1,1,0.993764057,1,0.999892219
group_930,0.638067805,0.950668721,0.061762603,0.000340294,0.148969882,0.451859503,0.983274992,0.481869932,0.801453351,0.928974376,1,1,0.421891474,1,0.130857628
group_931,0.999368502,0.000511418,0.001650182,0.000137662,0.05896329,8.52E-05,0.828038954,0.073429451,0.996180145,0.99279097,1,1,0.548776463,1,0.994927006
group_934,0.079613491,0.091978132,0.000187913,0.017073999,0.936986828,0.997832182,0.530278449,0.579866253,0.999497341,0.981246546,1,1,0.199791692,1,1.01E-17
group_937,0.930265326,0.503915831,0.000818223,0.000497669,0.004302715,0.999998889,0.875774842,0.080982991,0.053442661,0.499899662,1,1,1,1,0.39501567
group_939,0.414666995,0.582089748,0.020816927,0.692893932,0.768004255,0.963893856,0.990276792,0.846242135,0.999990371,0.927396221,1,1,0.349326182,1,0.983080123
group_940,0.079486457,3.82E-05,3.59E-05,3.22E-07,0.000587083,0.999915595,0.387916539,0.07010822,0.999199051,0.347069202,1,1,0.516645592,1,0.668990846
group_941,0.99999755,0.987772912,0.006495603,0.546281504,0.916797039,0.999999253,0.488603101,0.825899081,0.999999989,0.00783855,1,1,0.551732103,1,1
group_942,0.016256682,0.070754172,0.004826689,0.311931875,0.096183953,0.998985756,0.999991465,0.982694841,0.999994135,0.880208776,1,1,0.51002104,1,0.611692981
group_943,0.848285928,0.4694879,0.005812265,0.001197438,0.911893532,0.999898445,0.968357722,0.597369797,0.896295929,0.804455694,1,1,0.00325605,1,0.087080035
group_944,0.002707469,0.151391843,0.006197587,0.112035452,2.41E-13,0.595544596,0.866067795,0.863272271,0.998567956,0.520501573,1,1,0.521044091,1,0.989639181
group_945,0.11278831,0.998497852,0.035116747,0.871106439,1.63E-05,0.789870529,0.99013238,0.858714818,0.9990177,0.011632774,1,1,0.458079886,1,0.005130218
group_947,0.815365234,0.028186188,1.48E-07,0.001578828,5.14E-07,0.145332572,0.999137555,0.545992155,0.999987703,0.999999899,1,1,0.999999702,1,7.67E-23
group_949,0.882262071,0.039923278,0.068113302,4.92E-08,0.169802945,0.954247297,0.689243989,0.598812201,0.995745123,0.967296479,1,1,0.997404974,1,2.36E-52
group_950,0.471468718,0.001583107,7.16E-09,4.36E-08,0.016018777,0.924571505,0.783249491,0.121585847,0.995043734,0.870979238,1,1,0.654489603,1,0.916089215
group_953,0.945910941,0.767948362,0.002831602,0.221634436,0.968608387,0.99978798,0.966365273,0.090481033,0.997753275,0.797242433,1,1,9.93E-06,1,4.81E-31
group_957,0.6027356,0.002422053,1.63E-07,0.000343632,0.00012146,0.548645719,0.980766494,0.015835245,0.999309021,0.996311068,1,1,0.00963298,1,0.17297328
group_958,0.965965858,0.000596953,1.73E-06,2.41E-10,0.001318835,0.949834821,0.567141841,0.010140721,0.999959425,0.905192965,1,1,0.333854016,1,0.9599614
group_960,0.727863626,0.999970141,0.282524161,0.284060803,6.99E-09,0.984354013,0.979872487,0.388043138,1,0.382915679,1,1,0.941610507,1,6.71E-24
group_961,0.071769826,0.494944769,0.024757614,0.130261538,0.844375376,0.043890867,0.994662298,0.702794794,0.069725708,0.104075907,1,1,0.510257143,1,1.29E-13
group_962,0.996359271,0.009979471,0.00028985,0.005996302,0.449430333,0.992605329,0.261669642,0.441443879,0.999167594,0.998164861,1,1,0.492025614,1,0.930054526
group_964,0.909483949,0.627900719,0.001026668,1.12E-05,0.687701092,0.999420083,0.927948492,0.60485943,0.535809057,0.698422589,1,1,0.064530874,1,2.94E-16
group_966,0.77845139,0.190801691,0.000129865,0.19001026,0.390472049,0.345247166,0.920556951,0.585241735,0.99997062,0.997290526,1,1,0.925215968,1,0.0003094
group_967,0.344107297,0.025650413,4.80E-05,0.000399843,0.505522891,0.994273398,0.790980008,0.053164957,0.999999035,0.976815231,1,1,0.522373056,1,5.49E-19
group_969,0.430032481,0.999866987,0.171751265,0.047254834,0.999509791,0.992562059,0.914276932,0.805604957,0.999064133,0.230217763,1,1,0.933585244,1,1.60E-52
group_970,0.994354466,0.001580181,1.56E-08,0.000985757,3.71E-05,0.00124409,0.795297046,0.821316895,0.511859421,0.047741776,1,1,5.92E-20,1,2.84E-31
group_972,0.998394557,0.002634684,0.000141088,0.000109023,1.25E-53,0.957998418,0.457553204,0.361001275,0.406953236,0.832973234,1,1,0.414614186,1,0.999953372
group_973,0.081005356,0.999999932,0.675489741,0.90914793,0.655911267,0.845729859,0.999394611,0.915499872,0.999981296,0.981258219,1,1,0.743775368,1,1.07E-06
group_974,0.998481085,0.002719091,1.31E-07,0.004570591,0.36180877,0.99947736,0.099650967,0.398139571,0.999999998,0.99658671,1,1,0.65878371,1,1.22E-08
group_975,0.746614315,0.007995684,1.62E-08,0.000252385,0.011134209,0.999384193,0.975785219,0.829750112,0.999994898,0.419412662,1,1,0.841291547,1,0.996556535
group_977,0.086308435,0.691789421,0.06125637,0.001047257,0.494466061,0.999999044,0.797110055,0.887383224,0.999999537,0.999998802,1,1,0.990726882,1,1
group_978,0.381534921,0.018439517,3.01E-06,5.17E-05,0.035225385,0.880493465,0.498405374,0.002598346,0.999964283,0.664375825,1,1,0.995217369,1,1.08E-11
group_979,0.002791987,0.393743678,0.001314273,0.00035106,0.32062577,0.997576135,0.961367795,0.009211595,1,0.751303406,1,1,0.384237677,1,0.972698764
group_98,0.989194261,2.12E-52,2.11E-05,9.43E-07,0.546556957,0.999742953,0.130706794,0.195276118,0.9995765,0.99943565,1,1,0.999045205,1,6.95E-50
group_980,0.971780227,0.341662106,9.96E-06,0.049434163,5.49E-20,0.999258597,0.600862779,0.400183553,0.000292975,0.978108659,1,1,0.172197406,1,0.999637675
group_981,0.070492606,0.094463412,2.63E-06,3.02E-06,0.441152392,0.989179066,0.929647543,0.303711755,0.027732935,0.377875502,1,1,0.956937737,1,1.04E-20
group_983,0.140843735,0.104120863,0.282806552,0.171420907,0.996940882,0.592479205,0.988086129,0.647450756,0.592201007,0.295812475,1,1,1.50E-06,1,0.71380073
group_985,0.124227926,0.398975086,0.000322604,6.84E-10,0.561665761,1.40E-06,0.858222419,0.44302029,0.999993736,0.284606405,1,1,1.87E-13,1,0.991411249
group_986,7.53E-06,0.000732969,0.002809104,0.083006711,5.65E-51,0.947221588,0.989699912,9.43E-06,0.999999999,0.944633342,1,1,0.999999765,1,1.72E-44
group_987,0.462581978,0.994271799,0.343878231,0.788544568,4.56E-36,0.999129094,0.943018127,0.488694182,1,0.994782285,1,1,0.998547699,1,0.002377359
group_988,0.389909912,2.46E-05,0.056900938,0.002367359,0.721569371,0.997003016,0.991661351,0.008320135,0.998918915,0.497658761,1,1,0.520811736,1,6.19E-08
group_989,0.133855447,0.19157617,0.001602278,0.000968205,0.529247673,0.999151354,0.994747422,0.863847644,0.999950795,0.817068321,1,1,0.817511824,1,8.71E-62
group_991,0.732404291,0.012143041,6.35E-08,0.003959537,0.390056006,0.504463603,0.376773064,0.11539798,0.999312785,0.772767075,1,1,0.20354112,1,0.365384507
group_993,0.042273919,0.050130748,7.84E-07,5.35E-06,0.001949032,0.999996509,0.986321454,0.13313764,0.984609639,0.010112596,1,1,0.768643076,1,1.37E-18
group_994,0.243493583,0.017583898,0.001417669,6.41E-09,9.34E-05,0.000225938,0.922497744,0.000109855,0.998282514,0.791856841,1,1,0.99997041,1,3.38E-06
group_995,0.956657622,0.517941706,0.083160063,0.300565936,0.993135312,0.996560247,0.990003665,0.439561472,0.999785161,0.377711045,1,1,0.036409174,1,0.000238877
group_996,0.446038229,0.050471622,6.26E-06,7.08E-05,0.460546663,0.991540595,0.96786932,0.234254336,0.999799768,0.999138814,1,1,0.815028021,1,0.65933834
